company_name, id, domain, naics
"Wells Fargo Equipment Finance, Inc.", b873a7bec0169f57377f1df9bb550fa9, ebills.wellsfargo.com, 522220
"Honda North America, Inc.", 05deda394afc31dbc634f710c172af4c, ebizmail.honda.com, 336111
"American Honda", 23cffe6f948e1ab6485cdda07bb9f05e, ebizmail.honda.com, 33611
"Honda Motor Co., Ltd.", 244610dce51a771d26f88e50b23ac74e, ebizmail.honda.com, 336111
"hmc", cf82a9577f8e6fa17ce3ccf4daaf94e9, ebizmail.honda.com, 336111
"American Honda Motor Co., Inc.", cfa0ad48df87c37efe347c90990bd6a3, ebizmail.honda.com, 336111
"EB Medicine", 98de2228efa7031225b213df367fa5e1, ebmedicine.net, 511120
"PepsiCo", e66b905c57e0bba82db8626686cb48da, ebpp.pepsico.com, 312111
"emedia", 379a5195522f6106927b4f493b98ec1f, ebulletins.co.uk, 541512
"Household Credit Services", 47fb3ae79e88e5ca01fd411345bf27fa, ebusiness.householdaccount.com, 541990
"Household Credit Services", 47fb3ae79e88e5ca01fd411345bf27fa, ebusiness.orchardbank.com, 541990
"Household Credit Services", 47fb3ae79e88e5ca01fd411345bf27fa, ebusiness.unionpluscard.com, 541990
"Show A", 2bb9199b4a2803b4c5df400c4f137c44, ec-campaign.com, 812112
"Comedy Central", a776a52f08f8982477d45d181ffd1e99, ec-campaign.com, 531120
"Current TV", d7467fdedb5b4cdc2ed1cb58be6ef755, ec-current.com, 561990
"The Karcher Group", 492c9782352eb60c58813d60c0af52d4, ec.symantec.com, 518210
"Symantec Corporation", 52e3bbafc627009ac13caff1200a0dbf, ec.symantec.com, 511210
"Vomba", cd707211fcf2922c5c3d84529afd8b43, ec.symantec.com, 523930
"BP Marine Limited", 8002cb76afb35c6df94788dee2229725, ec1.bp.com, 424720
"ECA Marketing", fec019cb58e230aa2e70a7ac62126eb2, ecamarketing.com, 524210
"Singapore Airlines Limited", 1a1bec40e0af79623f78381990020796, ecampaign.singaporeair.com, 481111
"SIA Limited", ecbf2b01decfb874682ba10b54c0627c, ecampaign.singaporeair.com, 424210
"Ecampus.com, Inc.", 5b95c2e4dc0886c8d76f8b7376333404, ecampus.com, 454111
"UBCO", a3407aebc9b8a136e4bba67aae085569, ece.ubc.ca, 541618
"University of British Columbia", b6cb9b31e35b94619b6f405037e5494d, ece.ubc.ca, 611310
"The University of British Columbia", b802050fec35b3ca1633031baa326abb, ece.ubc.ca, 813410
"UBC", f93fbdaacca359c08836a61778c9d327, ece.ubc.ca, 51511
"American Express Canada", 385080161c3ae833cb487f4e8c2fbdaa, ecerts.americanexpress.com, 523991
"American Express Company", 45b8ba3ab5ca1f51cb468f5f600e5764, ecerts.americanexpress.com, 522210
"American Express International", 969d8bf79e0d432baca2173522b0b8b1, ecerts.americanexpress.com, 561499
"American Express Travel Related Services Company, Inc.", a7fedeaec805e265594aa8948b0ad614, ecerts.americanexpress.com, 522320
"American Express", ec8593037fc76f8ef470c7c578601a9e, ecerts.americanexpress.com, 522210
"Citadel Broadcasting Corporation", ba1c84ac693aaa9c93489f56c71e3f6c, eclub.kobfm.com, 515112
"Maria's Holdings Corp.", 3900964b2f683a5ede32f4bbd63f15f5, eclub.mariasitaliankitchen.com, 722511
"Guava", da046c3196159a5484b74c947acd4e90, ecn.purdue.edu, 
"Ecolab Inc.", 08cd54412ac0ec78b4a928e486ef9e20, ecolab.com, 325611
"eCommerce Corporation", db96ff26706a1a3d595ecb67266c2d94, ecommerce.com, 
"PROSPECTS", 533a4233322af2e234e7e01a6fbc87d3, ecomms.prospects.ac.uk, 561311
"The Economist", 70b5602af22b3e6138be8ac3b28f824d, economist.com, 511110
"EcoNugenics", e457246377d1c65f46391b29991201b6, econugenics.com, 424210
"ECN", 7778d725bb7afc13619b4ed07be7b9eb, ecopetrol.com.co, 424720
"Sun Microsystems", 07c004aa62c13e959ed27126502376e5, ecouter-la-radio.com, 551112
"Verizon Wireless", 67df435075beec8bbb1765a1b041156b, ecrmemail.verizonwireless.com, 517210
"Cellco Partnership", 7d7dfe7934b6b702d92d85792dd8b047, ecrmemail.verizonwireless.com, 51721
"Verizon Communications Inc.", 883e0f0dd56f5fd7462c41ac7b79c135, ecrmemail.verizonwireless.com, 51721
"Energy Center of Wisconsin", b1dfb0be5d70b7e4de20fc05d7b4cf2f, ecw.org, 541720
"TechTarget, Inc.", 676c235fcd82f664eeceefcdbc38d36c, ed-email.techtarget.com, 519130
"Gracenote, Inc.", cc68393faea37caa35e63671abab07d4, ed-rom.com, 511210
"Bharat Sanchar Nigam (BSNL)", 612cef07f77327c40c5a112330a9c748, edc.bsnl.co.in, 517110
"Sta", 46f61ffbe2ea4a9a816195416e87d548, edeals.statravel.com, 621610
"Cal Fed", 2e43649abfc2a21336e813513918a795, edelivery.citi.com, 522110
"Citicards", 8e63e53d138137cbdfdd9dc052da6af1, edelivery.citi.com, 522110
"Citigroup Global Markets Limited", 98b773e6946bd2ecf5e0ea05df8907b4, edelivery.citi.com, 523120
"global", 9c70933aff6b2a6d08c687a6cbb6b765, edelivery.citi.com, 523110
"Edible Arrangements International, Inc.", daca405ba55b0fbbb8760991aac8fe71, ediblearrangements.com, 453220
"eDiets.com, Inc.", 5c6d234e5957dede4f9df1b51bfb846d, ediets.com, 812191
"Onewest Bank Fsb", e8cad59c0e38c406e64025a3ca9a5aea, edirectory.com, 522120
"Edison International", d1b9bcd04c6d6417f35b6e59f818e1b9, edison.com, 22111
"University of West Florida", e71bcd9d2df8845b6a49960f2c4ef11b, edleadership.uwf.edu, 611310
"Vancl", 9c2f4734bff79e0c90f25a64b62fcfbe, edm-cm1.vancl.com, 561499
"CatchOfTheDay", 4f7522c18e271872e092f5aa7b472ef2, edm.catchoftheday.com.au, 453998
"China Southern Airlines Company Limited", a0486a38a6db9359b63b14d3c1baa907, edm.csair.com, 481111
"DealsDirect.com.au Pty Ltd", 4e6cde8a64031259522adf14b3c834fe, edm.dealsdirect.com.au, 452111
"Coles", f4d85240dca0008fe6a4acd25ec28e30, edm.flybuys.com.au, 445110
"Huawei Investment Holding Co., Ltd.", 0d76a40109e71599729111da0e954510, edm.huawei.com, 334210
"Sohu.com Inc.", 593027b9e9813e7d231bf92b41e8cba1, edm.sohu.net, 519130
"StepOut", 3d21e5301fb2f93940e1726e31d4f190, edm.stepout.com, 541511
"Vancl", 9c2f4734bff79e0c90f25a64b62fcfbe, edm.vancl.com, 561499
"Truven Health Analytics", 34effcdd20c35b11fc1b2e8ac7bd41b2, edm.wld.com, 541611
"Vancl", 9c2f4734bff79e0c90f25a64b62fcfbe, edm4.vancl.com, 561499
"Education Management Corporation", 0a5fedb183c9c528a11b60cd5a1caeae, edmc.edu, 611310
"Edmund Optics", 7c20047c4daac8b8b0ce94d70d5c8592, edmundoptics.com, 333314
"Drug Discovery and Development", 0cfca0ced6c51582ae400697174bf1e4, edn.com, 541618
"Casual Living", 2a2befe4a4ade6e02405512b2673254f, edn.com, 442110
"IMPO", 3dc9f446025a62e5822940248b540da1, edn.com, 424340
"Product Design and Development", 4a2dcfec09652115631cee6a9a272ff8, edn.com, 333515
"Bioscience Technology", 503eb64748d632a5eafa81963a4bc68c, edn.com, 541712
"Food Manufacturing", 5a34fb7d52a24c782218ddd39bd8777d, edn.com, 311999
"ECN", 7778d725bb7afc13619b4ed07be7b9eb, edn.com, 424720
"Manufacturing.net", 902fbe824553977cc2341aaa4db1019d, edn.com, 322121
"Surgical Products", 93d2c6236a97c63e7c2efc6435ba7cd5, edn.com, 339112
"Laboratory Equipment", a42d2e99b2021c8cd4a52e54804b5474, edn.com, 337127
"Industrial Distribution", d33615cfc281a382f3993c28909ade3f, edn.com, 423840
"Pharmaceutical Processing", d430637609b231c3a3d31898d970b79f, edn.com, 311514
"Drug Discovery and Development", 0cfca0ced6c51582ae400697174bf1e4, ednasia.com, 541618
"Casual Living", 2a2befe4a4ade6e02405512b2673254f, ednasia.com, 442110
"IMPO", 3dc9f446025a62e5822940248b540da1, ednasia.com, 424340
"Product Design and Development", 4a2dcfec09652115631cee6a9a272ff8, ednasia.com, 333515
"Bioscience Technology", 503eb64748d632a5eafa81963a4bc68c, ednasia.com, 541712
"Food Manufacturing", 5a34fb7d52a24c782218ddd39bd8777d, ednasia.com, 311999
"ECN", 7778d725bb7afc13619b4ed07be7b9eb, ednasia.com, 424720
"Manufacturing.net", 902fbe824553977cc2341aaa4db1019d, ednasia.com, 322121
"Surgical Products", 93d2c6236a97c63e7c2efc6435ba7cd5, ednasia.com, 339112
"Laboratory Equipment", a42d2e99b2021c8cd4a52e54804b5474, ednasia.com, 337127
"Industrial Distribution", d33615cfc281a382f3993c28909ade3f, ednasia.com, 423840
"Pharmaceutical Processing", d430637609b231c3a3d31898d970b79f, ednasia.com, 311514
"Edmund Optics", 7c20047c4daac8b8b0ce94d70d5c8592, edsci.com, 333314
"Enome, Inc.", ec4f3a60eec8d3daeaec47a14a22f9a6, edsurge.com, 511210
"Sun Microsystems", 07c004aa62c13e959ed27126502376e5, edu.z-sun.net, 551112
"Match.com", 0b4c9234af21e1acbf609c9b348b08f4, education-match.com, 812990
"ExactTarget, Inc.", 0d95e3a30e635a753c6d4d5a46c08131, education-match.com, 511210
"MatchUK", f7e2f3d01546f9237a16897eebf5c53e, education-match.com, 238990
"University of Florida Foundation, Inc.", 21f883aa4b3f0388a77ad87861527cd3, education.arts.ufl.edu, 813319
"Koninklijke Philips Electronics N.V.", 6996b638df6716d84ec8b87dae760ed7, education.philips.com, 334310
"Philips Electronics North America Corporation", 81702522693649eb0dff4759048d8259, education.philips.com, 339113
"Insights, Inc.", d985c03594f5f476782b0eb66d7458cd, educationalinsights.com, 339930
"Education Dynamics, LLC", f9705b0ce62741335ff909d1c89a5983, educationdynamics.com, 561311
"Edvisors", 762f8e8643a50f13f3309597af9b35bc, edvisors.com, 522291
"Edvisors Network, Inc.", 96a07c5e1bea3f5581060fe3dbf289a7, edvisors.com, 522291
"Edward Jones", 0bfb804fc22cea99197a1c06123c9e69, edwardjones.com, 541110
"The Jones Financial Companies, L.L.L.P.", 328340070317e8ff25763b31fb125069, edwardjones.com, 523120
"Bank of America Corporation", 64a12bd3536c918cc15ea2b324efe683, eealerts.bankofamerica.com, 522110
"Bank of America-Merrill Lynch", 6b14517e3e95e762e9458f83feec6775, eealerts.bankofamerica.com, 523110
"Banc of America Merchant Services, LLC", 8e8b759466ede978b673b651d549e5a1, eealerts.bankofamerica.com, 522320
"Bank", bd5af1f610a12434c9128e4a399cef8a, eealerts.bankofamerica.com, 522110
"Harper's Bazaar", b75fa33fb56c5bf38e85e1143f668883, eem.com, 511120
"NewsNet", ce495c70fc1c3207a0de9189fc7bda14, eem.com, 541511
"Preconnect", 5d4a330dece142423a614c72e1858ab6, eet.com, 238210
"Preconnect", 5d4a330dece142423a614c72e1858ab6, eetimes.com, 238210
"Go Ahead", 1ede3221b74214c1422bf7c20d97bbc6, ef.com, 485112
"Ef Education First, Inc.", 865135742b7bcf243027573cfbe53133, ef.com, 561520
"Family Dollar Inc.", ee37e1e4d1fe799f3051a5f32b6fafbd, efamilydollar.com, 452990
"Go Ahead", 1ede3221b74214c1422bf7c20d97bbc6, efcollegebreak.com, 485112
"Pedigree", 2525281c6750efdc2ca3a91b381b2b4d, effem.com, 813410
"Hermes of Paris, Inc.", d20b7686effb50eda1df7e87c04e600a, efg-hermes.com, 448150
"Efinancial", 92290814b2686c5762a7f74fc2961876, efinancial.com, 524210
"Efinancial", 92290814b2686c5762a7f74fc2961876, efinancialcareers.com, 524210
"FirstBank Holding Company", f8a31f162f1ea3a602932c98e2a1abe3, efirstbank.com, 522110
"SHOP.COM", 0f48fd147c1da7d2543a88359a8f2974, efox-shop.com, 453998
"Shop", fb54f3c5992b96d001bb16e8e92d968d, efox-shop.com, 453998
"Chase Retail", 388e6c9c3067b8384a660e77b4a92378, efs-jpmorgan.chase.com, 711219
"JP Morgan Chase", 6c1048e3fcf890e5b71b5a846fb1fe07, efs-jpmorgan.chase.com, 522110
"Chase", cd8e7918010a87cc619849e00265c9a6, efs-jpmorgan.chase.com, 522110
"Barracuda Networks, Inc.", 391211491fe905044119166f3695ecd3, eg.com, 334118
"Schering-Plough Corporation", 01f92435e96dd606482ad10e981a2874, egg-baby.com, 325412
"VocalPoint", 4683f2bdf4ab9a89bdc2dcce0b293484, egg-baby.com, 334220
"Procter and Gamble", 4a4f4907cf24fdca5ee0d83706290226, egg-baby.com, 325611
"Mead Johnson Nutrition", 9739dcd95218e1337ac597362db6f968, egg-baby.com, 311514
"SKII", 99a397b0f2934208b9945ed7e6bc8d8b, egg-baby.com, 325611
"Vidal Sassoon", aae62894168bf1f311341a009d2dec8a, egg-baby.com, 325611
"Olay", d38afb7fd46c8cc534c47990044d937a, egg-baby.com, 325611
"Lenor", f718eb2167f19c346a13c82068889fe1, egg-baby.com, 325611
"Egnyte, Inc.", 4f0158ce536e930bb86f49eddeee6306, egnyte.com, 541511
"STMicroelectronics N.V.", b46c133659e418e050f9f67b032e402b, egos.classweb-st.com, 334413
"American Speech-Language-Hearing Association", 923081c4a21ac2cd322178a03a798710, egroups.asha.org, 813920
"eHarmony", 80a91d517de347f22ef01957bee1b46a, eharmony.com, 519130
"eHealth", 3b66dc7377295b4d5635963a6709d3d6, ehealthinsurance.com, 524210
"Murdoch's Ranch & Home Supply", 7b2dac4fae96e315b788f6029e8fdd7e, eherd.murdochs.com, 448190
"Murdochs", f76e5224942c4402d2445c8be60ef0df, eherd.murdochs.com, 448310
"University Hospital Foundation", 3d8780741a02cee877a8042e2775235f, ehs.utah.edu, 813410
"TC", 5c4fefda27cfe84c3999be13e6b8608a, ei.columbia.edu, 611610
"SeaBright Holdings, Inc.", d52f1cb1d002555319dcf682f1d8b97e, eig.com, 524126
"eircom Group plc", 6e36c2380bb55eb903f382196bee59a1, eircom.ie, 517110
"BI", 99d4fb3db1563c87da2cdfc0158b37c3, el-bi.com, 445110
"EarthLink, Inc.", a76086b856af4e5f817f1b7416b978b7, elasmtp-banded.atl.sa.earthlink.net, 517919
"EarthLink, Inc.", a76086b856af4e5f817f1b7416b978b7, elasmtp-curtail.atl.sa.earthlink.net, 517919
"EarthLink, Inc.", a76086b856af4e5f817f1b7416b978b7, elasmtp-dupuy.atl.sa.earthlink.net, 517919
"EarthLink, Inc.", a76086b856af4e5f817f1b7416b978b7, elasmtp-galgo.atl.sa.earthlink.net, 517919
"EarthLink, Inc.", a76086b856af4e5f817f1b7416b978b7, elasmtp-junco.atl.sa.earthlink.net, 517919
"EarthLink, Inc.", a76086b856af4e5f817f1b7416b978b7, elasmtp-kukur.atl.sa.earthlink.net, 517919
"EarthLink, Inc.", a76086b856af4e5f817f1b7416b978b7, elasmtp-mealy.atl.sa.earthlink.net, 517919
"EarthLink, Inc.", a76086b856af4e5f817f1b7416b978b7, elasmtp-scoter.atl.sa.earthlink.net, 517919
"EarthLink, Inc.", a76086b856af4e5f817f1b7416b978b7, elasmtp-spurfowl.atl.sa.earthlink.net, 517919
"AB Electrolux", ef6310fd7e33735303ddf746f60e16bf, electrolux.com, 335210
"Sun Microsystems", 07c004aa62c13e959ed27126502376e5, electronic-shopper.com, 551112
"Preconnect", 5d4a330dece142423a614c72e1858ab6, electronics-eetimes.com, 238210
"Orchestra", 8f163b472e2164f66a5cd751098783f9, elephant-orchestra.com, 711110
"HTC Corporation", 4aab4dc9bfbbf4c1f087d9721ffd8582, elevate.htc.com, 334220
"Virgin America", d3c875178fafa63b1cc5001ef1851d79, elevate.virginamerica.com, 481111
"Elisa Corporation", 8070b0b01d9042fdbc54f095bd2832ef, elisa.fi, 517210
"Elite Show Services, Inc.", 7c8237d2b16200b39c0afe95dff8ef96, eliteservicesusa.com, 561320
"Choice Hotels", c9438c021d0af6c1eae54731463deaa7, elitevoice.choicehotels.com, 721110
"AGL Resources Inc.", f6d1b50a6eee18bcb5a533608f154472, elizabethtowngas.com, 221210
"Art.com", 1f454bcf57a896c7d7c5c1a55a604b92, ellephant-art.com, 44229
"Elliott Wave International", 895d545e2085a34f5d06e6f7169bdd0d, elliottwave.com, 511199
"Ellis Island", a1b0b206c998787a54518998cc21ba81, ellisisland.org, 541611
"The Statue of Liberty-Ellis Island Foundation, Inc.", d55d148e26ef9f8e702ea9d7cc24b014, ellisisland.org, 813319
"PlusNet plc", c22cec0747dddeb716f77c7a99cee980, elloway.plus.com, 518210
"Harman International Industries, Incorporated", 23cf97b05e8cde61cdeb7b30a853c6d1, elqmailings.qnx.com, 334310
"Elsevier", 8f87e10869299a5fe80b315695296b88, elsevier.com, 511120
"Elvis Presley Enterprises, Inc.", fd87a239deca61aa7a6876d6aef9f045, elvis.com, 712120
"Sony Corporation of America", 21be8a770915bb8590ec4e4e3f0e0929, em-sel.sel.sony.com, 334310
"Sony Corporation", 33561003f44d374c719506bef4faeba4, em-sel.sel.sony.com, 334310
"Sony Computer", 917f2b168a77af2530659e73e499575b, em-sel.sel.sony.com, 334310
"Sony Electronics", c2937dac2a3e0b2aa7122a023fefaef7, em-sel.sel.sony.com, 334310
"Ace Hardware Corporation", d58a466865190e6f5636195f3b7c887e, em.acehardware.com, 444130
"Art.com", 1f454bcf57a896c7d7c5c1a55a604b92, em.allposters.com, 44229
"American Express Publishing Corporation", 9342a39b318854bc6029367d2ef2f096, em.amexpub.com, 511120
"National Direct Marketing", b1a6c94f30b65779b041c4bf06fcfa4c, em.amexpub.com, 541613
"Art.com", 1f454bcf57a896c7d7c5c1a55a604b92, em.art.com, 44229
"The Arthritis Foundation Inc", 1530881474953e9a28417ef8ae949331, em.arthritis.org, 611699
"Foundation Programs", 492d8928644deecec57bcc14883ef3d0, em.arthritis.org, 611310
"Ashley Furniture Industries, Inc.", e18c3cdb5ccbf4595e6b8e55f9a4fa81, em.ashleyfurniture.com, 337122
"Top Gear", 2fa3b80f32f9eb583329b30c693dbed1, em.bbcgoodfoodshow.com, 541611
"BBC America", 58b9a10e666887c27a3fc4cc9eff50a3, em.bbcgoodfoodshow.com, 515210
"British Broadcasting Corporation", 7058fe4676a9cd4d756603d194a4b3e5, em.bbcgoodfoodshow.com, 515120
"Autotrader", 91a9659f8af296d8c8bbf929eb8dab86, em.boattrader.com, 561990
"Bose Corporation", 2f7f5dd434b083f4ae656af3a855d228, em.bose.com, 334310
"Bose Service", 6ab7507e0500ffa1f9c568817e9763bc, em.bose.com, 447190
"Burt's Bees", b29fdc3a3dc6c0d1edc0b590817f2a7b, em.burtsbees.com, 325620
"Buy Buy Baby, Inc.", dca5fa494c51a015b9e469454d2a39bb, em.buybuybaby.com, 448130
"Calendars.com", d7cbbde01dc696046fc5c4ea9d82bc02, em.calendars.com, 453210
"SFMusicBox", ee50af94cbc9ca02020194e291d6aac7, em.calendars.com, 453220
"Elite", bd0e6da36e55f57ddd98b6af62f6e617, em.callofduty.com, 
"Carparts.com", 44554d03af85e79827d62276b5986554, em.carparts.com, 441310
"CenturyLink, Inc.", 98cdd726a2733a6bf85720bb3c4d442f, em.centurylink.com, 517110
"Qwest", f8c68cda41194005ce2cbff1c2bfdc02, em.centurylink.com, 517911
"Charlotte Russe, Inc.", 6865a62ae59dbcc3011402b6c0c922f1, em.charlotterusse.com, 448120
"Charlotte Russe Holding, Inc.", b93d80a52e4be921f389d9d8b7233942, em.charlotterusse.com, 448120
"contom", 40d82fd642e9333bf93006fb4fdac81e, em.chicagotribune.com, 551112
"Rare Moon Media", 4c21d1de98e9ff0a98f6ab640cea3d4f, em.chicagotribune.com, 517919
"Baltimore Sun", d41b01ccfe096d3d0e5228c6e081a02e, em.chicagotribune.com, 511110
"Christopher & Banks Corporation", 2bd6a38d595c3802654d83ace0ed9b41, em.christopherandbanks.com, 448120
"RBS Citizens Financial Group, Inc.", 881097e6213b18736106dd8033587564, em.citizensbank.com, 551111
"Bank of Rhode Island", e1c2a981320c9a14411898d8ee8a88b9, em.citizensbank.com, 522110
"Discovery Communications, LLC", 242d5821d742717d8b3ac75d254331fe, em.city-discovery.com, 515210
"Tickle", 363f41b7e25674d0eb487153f2c04468, em.city-discovery.com, 238990
"Christopher & Banks Corporation", 2bd6a38d595c3802654d83ace0ed9b41, em.cjbanks.com, 448120
"Clorox ", 35349c3e566034bdf57db75d1229bb59, em.clorox.com, 423850
"Liverpool Victoria Friendly Society Limited", 209b4d0ad78fa3d881ff13c829d2551e, em.cosmopolitan-lv.com, 524126
"Daily Grommet", 49595b7c9f9761ae736387408dd0e6ef, em.dailygrommet.com, 454113
"contom", 40d82fd642e9333bf93006fb4fdac81e, em.dailypress.com, 551112
"Rare Moon Media", 4c21d1de98e9ff0a98f6ab640cea3d4f, em.dailypress.com, 517919
"Baltimore Sun", d41b01ccfe096d3d0e5228c6e081a02e, em.dailypress.com, 511110
"Danskin", 50926a8113bb63006cdb57fe5059ed85, em.danskin.com, 315240
"Dick's Sporting Goods, Inc.", c2ff114030cc930db1454946fc9c7b64, em.dickssportinggoods.com, 451110
"Electronic Arts Inc.", 2b557f2e8274ae7064d02ebe6e0ca321, em.ea.com, 511210
"Eddie Bauer LLC", b4e487b253a4652fdd6581d92e5507f4, em.eddiebauer.com, 448140
"Mashantucket Pequot Tribal Nation", 5d7a374ab57e81dd9d5e069aed957c57, em.foxwoods.com, 721120
"Foxwoods", 5fb9f1a21bb332b96538ae7e3e320fe1, em.foxwoods.com, 721110
"Gevalia", 5c7bf7119cef27faf3a8d7184a7c1bf6, em.gevalia.com, 445110
"GNC", f17057e33f3e97eb2d2e5eb2b8526f70, em.gnc.com, 446191
"GNC Holdings, Inc.", fc8ae4d5fdda32f02b2edb0cd1888a5e, em.gnc.com, 446191
"Guitar Center, Inc.", d5fdb5def6bd0d4b86cf95098c4ec6e5, em.guitarcenter.com, 451140
"Haggar Clothing Co.", 98ae6a798d96b8285421ceed98de498d, em.haggar.com, 315220
"Outrigger Hotels", 025027e5d08f72313fc3160dd6463bee, em.hawaiianairlines.com, 721110
"DEG", 3e9eb617073a0597ec590d7bd0f2a407, em.helzberg.com, 445110
"Helzberg Diamonds", d2e82b77eeccdd49f30fe266b26d7a1e, em.helzberg.com, 448310
"Insight Vacations", 0377a8402852f9ec354158328e3d4a13, em.insightvacations.com, 561510
"Insight Vacations SA", 2be9b104a531a76c8a733771dc214b48, em.insightvacations.com, 561520
"Insight Vacations NZ", e59aef1ec8564f6a22ba13a8320fa690, em.insightvacations.com, 424990
"JACK SPADE", 7ebfb823d8e9f69b057f8717393ec344, em.jackspade.com, 316110
"San Francisco Forty Niners, Ltd.", 616895185b1eac350d5c980f841183b0, em.jaguars.com, 711211
"kate spade", 83d92e9486fbf795658c9614d20ce72e, em.katespade.com, 316992
"Kellogg Company", 09416d33b3fcc2f4b8463fff54510ad3, em.kelloggs.com, 311230
"Kohl's Corporation", 64a77880c7f7c1d3133d10e574c97a8b, em.kohls.com, 452112
"Responsys", f4d2ceedf05888aea5ffe3fee201fd4d, em.kohls.com, 541890
"contom", 40d82fd642e9333bf93006fb4fdac81e, em.latimes.com, 551112
"Rare Moon Media", 4c21d1de98e9ff0a98f6ab640cea3d4f, em.latimes.com, 517919
"Baltimore Sun", d41b01ccfe096d3d0e5228c6e081a02e, em.latimes.com, 511110
"LA Times", fb60d388b6a2c74d0ca4da680129566c, em.latimes.com, 424990
"LeapFrog Enterprises, Inc.", 74b9117a8c94fcd410bf9ea939b24f28, em.leapfrog.com, 339930
"LeapFrog", c85d9c5794e00cdadfb8dd824b26a11e, em.leapfrog.com, 339930
"LinkedIn Corporation", f1576406b382b7d1c8c2607f7c563d4f, em.linkedin.com, 519130
"contom", 40d82fd642e9333bf93006fb4fdac81e, em.mcall.com, 551112
"Rare Moon Media", 4c21d1de98e9ff0a98f6ab640cea3d4f, em.mcall.com, 517919
"Baltimore Sun", d41b01ccfe096d3d0e5228c6e081a02e, em.mcall.com, 511110
"Musician's Friend, Inc.", c8c116b8d178e3c0aba1d3f896f72cea, em.musiciansfriend.com, 451140
"Nordstrom", 6d4a5bea1d14c3165a6251e2279af962, em.nordstrom.com, 448140
"Rangers", f306109e6f069bca5191deb9b03359e2, em.nordstrom.com, 711211
"Outrigger Hotels", 025027e5d08f72313fc3160dd6463bee, em.outrigger.com, 721110
"Doodledeals, Inc.", f61ebb54cc303d8b8080b60fe17a4189, em.plumdistrict.com, 541618
"Quiksilver, Inc.", c8331ba3e1eae6aa8af0052a91209c6b, em.quiksilver.com, 448110
"RadioShack Corporation", 6852127f97668e89bcaac1648822a544, em.radioshack.com, 443142
"Right Start", 93fb09eb99f580e96c37f578fa0f5b2b, em.rightstart.com, 541618
"Quiksilver, Inc.", c8331ba3e1eae6aa8af0052a91209c6b, em.roxy.com, 448110
"Sears Home Improvement Products, Inc.", 7fc2fbddfc7c2d10e28689fe4a9f6d76, em.searshomeservices.com, 236118
"Rexall", efb496f93269370f6ea77a105ddbf448, em.shop.canada.nhl.com, 711211
"National Hockey League", 0f4aad3179b9b95b6f288cb89ce26171, em.shop.nhl.com, 813990
"Rexall", efb496f93269370f6ea77a105ddbf448, em.shop.nhl.com, 711211
"zoom", 15913c103a5238e5a80ac2f498ee090d, em.shoppbs.org, 334220
"The Sports Authority, Inc.", cdec3a0b3e58d18e9ec13642379723a2, em.sportsauthority.com, 451110
"Stonyfield Farm, Inc.", 4852994fafc0d5adbc0727fa348e4e1e, em.stonyfield.com, 31151
"Orlando Magic, Ltd.", 0667b7edc466dd607bf08ee357d0c993, em.store.nba.com, 711211
"Knicks", 0f3558d1a5d442a64a0aec6f44748239, em.store.nba.com, 711211
"Bobcats Sports & Entertainment", 1bfd5352f2c356c9abdce796b437a37e, em.store.nba.com, 711190
"The Boston Celtics", 57d4ccc10c5748f8b6dcc6c6e666b043, em.store.nba.com, 711211
"Portland Trail Blazers", 6ccecc03a1588759c6026006a3546956, em.store.nba.com, 711211
"OKC Thunder", 7f3978adee1128106b26072e0c56bba5, em.store.nba.com, 441228
"Basketball", d0199f51d2728db6011945145a1b607a, em.store.nba.com, 561990
"LA Clippers", d3aeb10bd110ed778e19348aeab56208, em.store.nba.com, 711211
"Oklahoma City Thunder", e33d8d0f387bdcc2e2a8ba7fc6d02c0a, em.store.nba.com, 448190
"National Basketball Association, Inc.", f7f63c2f39c6b4991a58f5c57e36bab6, em.store.nba.com, 813990
"Daily Grommet", 49595b7c9f9761ae736387408dd0e6ef, em.thegrommet.com, 454113
"The Timberland Company", 9f26aee605a2025aa6901674f08d041e, em.timberland.com, 316210
"Title 9 Sports, Inc.", 65b5ae9acaaf094033be81e1ad9e30e7, em.titlenine.com, 454113
"Toys ''R'' Us, Inc.", 1f3c2bb90f7221652e6716ae8ea92eda, em.toysrus.com, 451120
"Trafalgar SA", e3697c0faa4ffe6294a7c14926899c3f, em.trafalgar.com, 721211
"Europe", 7612e84033b6f5f1a8b8039d9e25d9b5, em.us.dockers.com, 315220
"Levi's ", 36e28ffbc38804f5622a6c7eb26a84ea, em.us.levi.com, 448140
"Europe", 7612e84033b6f5f1a8b8039d9e25d9b5, em.us.levi.com, 315220
"US Auto Parts", 1e396da5f5be57ad56c2b999de28c47f, em.usautoparts.net, 423120
"U.S. Auto Parts Network, Inc.", c8cce6b1c190bcce8dc8aae50973a705, em.usautoparts.net, 441310
"The Venetian", c8cbee317b9d2c15e049a6b01aa8da47, em.venetian.com, 722511
"Venetian Cotai Limited", b92e4dc03da647a50fca88219270f9b5, em.venetianmacao.com, 721110
"vN", 5e9c52c6d618881e7d9d62a294c4979c, em.visa.com, 522320
"Visa", 63ce5df4a6b95d049b47c7d6b67e7c4b, em.visa.com, 522320
"Autotrader", 91a9659f8af296d8c8bbf929eb8dab86, em.yachtworld.com, 561990
"Zale Corporation", 6c4a207d81704009d3a74474b234907c, em.zales.com, 448310
